"term","frequency","density","occurrence"
"stop",135,0.000416803028151185,0.0476
"subscribed",55,0.000169808641098631,0.022
"abw",1,3.08742983815693e-06,4e-04
"anyways",4,1.23497193526277e-05,0.0012
"app",31,9.57103249828648e-05,0.0108
"author",60,0.000185245790289416,0.0144
"burning",12,3.70491580578831e-05,0.0044
"catdoc",1,3.08742983815693e-06,4e-04
"cdrecord",9,2.77868685434123e-05,0.0012
"comments",98,0.000302568124139379,0.0324
"consists",3,9.26228951447078e-06,0.0012
"conversion",6,1.85245790289416e-05,0.0012
"conversions",1,3.08742983815693e-06,4e-04
"crossover",3,9.26228951447078e-06,0.0012
"depending",19,5.86611669249816e-05,0.0076
"dialog",10,3.08742983815693e-05,0.0036
"doc",35,0.000108060044335492,0.0072
"download",54,0.000166721211260474,0.016
"dual",10,3.08742983815693e-05,0.004
"dvi",1,3.08742983815693e-06,4e-04
"edit",23,7.10108862776093e-05,0.008
"exporting",1,3.08742983815693e-06,4e-04
"flawlessly",2,6.17485967631386e-06,8e-04
"formats",16,4.93988774105108e-05,0.0032
"gui",10,3.08742983815693e-05,0.004
"importer",1,3.08742983815693e-06,4e-04
"latex",1,3.08742983815693e-06,4e-04
"listed",32,9.87977548210217e-05,0.0088
"manpage",1,3.08742983815693e-06,4e-04
"merrier",1,3.08742983815693e-06,4e-04
"microsoft",75,0.00023155723786177,0.02
"nostalgia",1,3.08742983815693e-06,4e-04
"palmdoc",1,3.08742983815693e-06,4e-04
"paste",66,0.000203770369318357,0.0084
"pdb",1,3.08742983815693e-06,4e-04
"pdf",20,6.17485967631386e-05,0.0036
"permission",28,8.6448035468394e-05,0.01
"redistribute",1,3.08742983815693e-06,4e-04
"request",39,0.00012040976368812,0.012
"session",15,4.63114475723539e-05,0.0056
"significant",44,0.000135846912878905,0.016
"size",262,0.000808906617597115,0.0304
"viewer",8,2.46994387052554e-05,0.0024
"weight",42,0.000129672053202591,0.0048
"wine",4,1.23497193526277e-05,0.0016
"wvware",1,3.08742983815693e-06,4e-04
"apc",4,1.23497193526277e-05,8e-04
"backups",7,2.16120088670985e-05,0.0012
"battery",38,0.000117322333849963,0.0104
"bgcolor",72,0.000222294948347299,0.002
"bob",28,8.6448035468394e-05,0.0084
"bobm",6,1.85245790289416e-05,0.0012
"courier",5,1.54371491907846e-05,0.0012
"database",104,0.00032109270316832,0.0244
"dbsinfo",11,3.39617282197262e-05,0.0012
"dcontent",4,1.23497193526277e-05,0.0016
"dgenerator",4,1.23497193526277e-05,0.0016
"div",125,0.000385928729769616,0.0032
"dns",69,0.000213032658832828,0.012
"doctype",6,1.85245790289416e-05,0.0024
"dtd",11,3.39617282197262e-05,0.0044
"dwindows",1,3.08742983815693e-06,4e-04
"encoding",94,0.000290218404786751,0.0264
"equiv",7,2.16120088670985e-05,0.0024
"ffe",3,9.26228951447078e-06,4e-04
"ffffff",56,0.000172896070936788,0.0024
"font",358,0.00110529988206018,0.006
"head",86,0.000265518966081496,0.0256
"host",28,8.6448035468394e-05,0.0088
"hosting",12,3.70491580578831e-05,0.004
"href",83,0.000256256676567025,0.0048
"ironclad",15,4.63114475723539e-05,0.0012
"jhsoft",4,1.23497193526277e-05,8e-04
"lightly",5,1.54371491907846e-05,0.0012
"longhorn",4,1.23497193526277e-05,8e-04
"meta",21,6.48360266012955e-05,0.0048
"mime",116,0.000358141861226204,0.0212
"mshtml",4,1.23497193526277e-05,0.0016
"musser",7,2.16120088670985e-05,0.0012
"nbsp",110,0.000339617282197262,0.0048
"networks",130,0.000401365878960401,0.016
"nextpart",35,0.000108060044335492,0.0044
"position",38,0.000117322333849963,0.0096
"printable",44,0.000135846912878905,0.0148
"process",113,0.000348879571711733,0.03
"quoted",65,0.0002006829394802,0.0216
"road",37,0.000114234904011806,0.0124
"secondary",23,7.10108862776093e-05,0.0068
"seldom",8,2.46994387052554e-05,0.0024
"sql",9,2.77868685434123e-05,0.0024
"swap",23,7.10108862776093e-05,0.0048
"toolbox",8,2.46994387052554e-05,8e-04
"traffic",77,0.000237732097538083,0.0188
"transfer",114,0.00035196700154989,0.0328
"transitional",10,3.08742983815693e-05,0.0032
"trusted",31,9.57103249828648e-05,0.008
"winter",18,5.55737370868247e-05,0.0048
"zone",13,4.01365878960401e-05,0.0036
"agosto",2,6.17485967631386e-06,4e-04
"apple",42,0.000129672053202591,0.0096
"atentamente",2,6.17485967631386e-06,4e-04
"color",91,0.00028095611527228,0.0064
"cota",2,6.17485967631386e-06,4e-04
"enriched",5,1.54371491907846e-05,0.002
"escribi",2,6.17485967631386e-06,4e-04
"excerpt",4,1.23497193526277e-05,0.0012
"ffff",1,3.08742983815693e-06,4e-04
"fgica",2,6.17485967631386e-06,4e-04
"flowed",9,2.77868685434123e-05,0.0036
"integraci",2,6.17485967631386e-06,4e-04
"iso",52,0.00016054635158416,0.0116
"javier",6,1.85245790289416e-05,4e-04
"las",9,2.77868685434123e-05,0.0016
"linkcreations",2,6.17485967631386e-06,4e-04
"param",3,9.26228951447078e-06,8e-04
"smaller",33,0.000101885184659179,0.0088
"tecnol",2,6.17485967631386e-06,4e-04
"underline",19,5.86611669249816e-05,0.0012
"viernes",2,6.17485967631386e-06,4e-04
"abbreviation",1,3.08742983815693e-06,4e-04
"absence",11,3.39617282197262e-05,0.0032
"accused",14,4.3224017734197e-05,0.004
"administrivia",1,3.08742983815693e-06,4e-04
"advanced",41,0.000126584623364434,0.012
"adventures",5,1.54371491907846e-05,8e-04
"afternoon",14,4.3224017734197e-05,0.0056
"agonising",1,3.08742983815693e-06,4e-04
"air",91,0.00028095611527228,0.0156
"alan",27,8.33606056302371e-05,0.0104
"alaskan",1,3.08742983815693e-06,4e-04
"alien",2,6.17485967631386e-06,8e-04
"alive",14,4.3224017734197e-05,0.0048
"allies",75,0.00023155723786177,0.004
"allocating",1,3.08742983815693e-06,4e-04
"along",91,0.00028095611527228,0.0296
"amazon",15,4.63114475723539e-05,0.0048
"anakin",1,3.08742983815693e-06,4e-04
"ananova",9,2.77868685434123e-05,0.0032
"anderson",8,2.46994387052554e-05,0.0032
"annoying",29,8.95354653065509e-05,0.0104
"appears",56,0.000172896070936788,0.0184
"applegate",4,1.23497193526277e-05,4e-04
"archive",63,0.000194508079803886,0.0188
"arrested",27,8.33606056302371e-05,0.008
"arrived",18,5.55737370868247e-05,0.0068
"artefact",1,3.08742983815693e-06,4e-04
"asile",1,3.08742983815693e-06,4e-04
"astrology",1,3.08742983815693e-06,4e-04
"auctiondetail",1,3.08742983815693e-06,4e-04
"auctionid",1,3.08742983815693e-06,4e-04
"auctions",3,9.26228951447078e-06,0.0012
"audience",22,6.79234564394524e-05,0.0052
"auto",29,8.95354653065509e-05,0.0092
"autopsy",2,6.17485967631386e-06,4e-04
"avenging",2,6.17485967631386e-06,8e-04
"baby",32,9.87977548210217e-05,0.0076
"bacteria",5,1.54371491907846e-05,0.0016
"banjo",1,3.08742983815693e-06,4e-04
"banned",6,1.85245790289416e-05,0.0024
"baseball",2,6.17485967631386e-06,8e-04
"bathroom",4,1.23497193526277e-05,0.0016
"bawug",1,3.08742983815693e-06,4e-04
"bay",28,8.6448035468394e-05,0.0076
"beg",3,9.26228951447078e-06,0.0012
"behaviour",24,7.40983161157663e-05,0.0084
"beheading",1,3.08742983815693e-06,4e-04
"berating",1,3.08742983815693e-06,4e-04
"bestbritishblog",1,3.08742983815693e-06,4e-04
"bet",16,4.93988774105108e-05,0.006
"bigwig",1,3.08742983815693e-06,4e-04
"bird",10,3.08742983815693e-05,0.0016
"bizarre",13,4.01365878960401e-05,0.0052
"black",48,0.000148196632231533,0.0152
"blaxploitation",1,3.08742983815693e-06,4e-04
"blog",86,0.000265518966081496,0.0316
"bloggers",4,1.23497193526277e-05,0.0016
"blue",35,0.000108060044335492,0.0096
"bnebw",1,3.08742983815693e-06,4e-04
"boobs",1,3.08742983815693e-06,4e-04
"bottle",6,1.85245790289416e-05,0.0024
"bowfinger",2,6.17485967631386e-06,4e-04
"boys",10,3.08742983815693e-05,0.004
"brad",6,1.85245790289416e-05,0.0024
"bras",1,3.08742983815693e-06,4e-04
"break",62,0.00019142064996573,0.0216
"breasts",2,6.17485967631386e-06,8e-04
"brief",29,8.95354653065509e-05,0.008
"broiling",1,3.08742983815693e-06,4e-04
"broken",37,0.000114234904011806,0.0128
"broom",1,3.08742983815693e-06,4e-04
"bta",2,6.17485967631386e-06,8e-04
"build",254,0.00078420717889186,0.0624
"cameo",1,3.08742983815693e-06,4e-04
"cameron",2,6.17485967631386e-06,8e-04
"capalert",1,3.08742983815693e-06,4e-04
"capreports",1,3.08742983815693e-06,4e-04
"carcasses",1,3.08742983815693e-06,4e-04
"caring",4,1.23497193526277e-05,0.0016
"caught",25,7.71857459539232e-05,0.0096
"causes",21,6.48360266012955e-05,0.008
"ceci",3,9.26228951447078e-06,0.0012
"celebrity",6,1.85245790289416e-05,0.0016
"cfm",21,6.48360266012955e-05,0.0028
"chair",9,2.77868685434123e-05,0.0032
"chairleg",1,3.08742983815693e-06,4e-04
"chalking",2,6.17485967631386e-06,8e-04
"challenge",41,0.000126584623364434,0.0056
"changelogs",1,3.08742983815693e-06,4e-04
"char",66,0.000203770369318357,0.0056
"check",338,0.00104355128529704,0.068
"christina",1,3.08742983815693e-06,4e-04
"circumvention",1,3.08742983815693e-06,4e-04
"citoyens",1,3.08742983815693e-06,4e-04
"clark",12,3.70491580578831e-05,0.004
"clear",111,0.000342704712035419,0.0312
"cleese",1,3.08742983815693e-06,4e-04
"client",96,0.000296393264463065,0.0276
"close",78,0.00024081952737624,0.024
"closing",4,1.23497193526277e-05,0.0016
"clunker",1,3.08742983815693e-06,4e-04
"cndb",1,3.08742983815693e-06,4e-04
"cnn",14,4.3224017734197e-05,0.004
"coincidentally",1,3.08742983815693e-06,4e-04
"collapsed",6,1.85245790289416e-05,0.002
"colocation",1,3.08742983815693e-06,4e-04
"combine",8,2.46994387052554e-05,0.0032
"comedy",5,1.54371491907846e-05,0.002
"comic",6,1.85245790289416e-05,0.0024
"commerce",27,8.33606056302371e-05,0.006
"competition",38,0.000117322333849963,0.0092
"comply",4,1.23497193526277e-05,0.0016
"concentrated",9,2.77868685434123e-05,0.0024
"conference",49,0.000151284062069689,0.0156
"confidently",1,3.08742983815693e-06,4e-04
"confused",25,7.71857459539232e-05,0.0088
"connectivity",9,2.77868685434123e-05,0.0024
"cons",4,1.23497193526277e-05,0.0012
"considered",27,8.33606056302371e-05,0.0104
"consideyellow",1,3.08742983815693e-06,4e-04
"conspiracy",3,9.26228951447078e-06,0.0012
"controversially",1,3.08742983815693e-06,4e-04
"convention",11,3.39617282197262e-05,0.0036
"conveying",1,3.08742983815693e-06,4e-04
"convincing",6,1.85245790289416e-05,0.002
"cooking",3,9.26228951447078e-06,0.0012
"cooling",12,3.70491580578831e-05,0.0028
"copying",16,4.93988774105108e-05,0.0064
"court",55,0.000169808641098631,0.0156
"cox",2,6.17485967631386e-06,8e-04
"cracking",13,4.01365878960401e-05,0.0048
"creators",6,1.85245790289416e-05,0.0024
"creatures",2,6.17485967631386e-06,8e-04
"crocodiles",3,9.26228951447078e-06,0.0012
"cross",26,8.02731757920801e-05,0.0084
"crotch",2,6.17485967631386e-06,8e-04
"cruelty",1,3.08742983815693e-06,4e-04
"cruising",1,3.08742983815693e-06,4e-04
"crypto",11,3.39617282197262e-05,0.0024
"cryptographer",1,3.08742983815693e-06,4e-04
"cryptography",11,3.39617282197262e-05,0.0028
"crystal",7,2.16120088670985e-05,0.0028
"curse",8,2.46994387052554e-05,0.0032
"cypherpunk",1,3.08742983815693e-06,4e-04
"daffy",1,3.08742983815693e-06,4e-04
"dahl",2,6.17485967631386e-06,8e-04
"dancing",1,3.08742983815693e-06,4e-04
"dangerously",1,3.08742983815693e-06,4e-04
"david",73,0.000225382378185456,0.0224
"dawson",8,2.46994387052554e-05,8e-04
"daypop",4,1.23497193526277e-05,0.0012
"deafening",1,3.08742983815693e-06,4e-04
"def",5,1.54371491907846e-05,0.002
"defence",3,9.26228951447078e-06,0.0012
"depressing",4,1.23497193526277e-05,0.0012
"destruction",53,0.000163633781422317,0.0044
"detailed",13,4.01365878960401e-05,0.0044
"dethpicable",1,3.08742983815693e-06,4e-04
"devices",41,0.000126584623364434,0.01
"diaz",3,9.26228951447078e-06,4e-04
"digest",16,4.93988774105108e-05,0.0036
"dilley",1,3.08742983815693e-06,4e-04
"disappointment",3,9.26228951447078e-06,0.0012
"disaster",9,2.77868685434123e-05,0.0032
"discovers",4,1.23497193526277e-05,0.0016
"discrete",1,3.08742983815693e-06,4e-04
"distributing",4,1.23497193526277e-05,0.0016
"ditto",8,2.46994387052554e-05,0.0032
"dmca",12,3.70491580578831e-05,0.0036
"dmcaish",1,3.08742983815693e-06,4e-04
"dock",3,9.26228951447078e-06,0.0012
"documentary",4,1.23497193526277e-05,0.0012
"dogged",3,9.26228951447078e-06,8e-04
"dohgun",1,3.08742983815693e-06,4e-04
"dohover",1,3.08742983815693e-06,4e-04
"dohzero",1,3.08742983815693e-06,4e-04
"doomed",8,2.46994387052554e-05,0.0024
"dovebid",2,6.17485967631386e-06,8e-04
"downloads",15,4.63114475723539e-05,0.004
"drank",1,3.08742983815693e-06,4e-04
"dressed",5,1.54371491907846e-05,0.0016
"drm",4,1.23497193526277e-05,0.0012
"drms",1,3.08742983815693e-06,4e-04
"drops",6,1.85245790289416e-05,0.0024
"duck",4,1.23497193526277e-05,0.0016
"due",79,0.000243906957214397,0.0264
"dustin",1,3.08742983815693e-06,4e-04
"eap",1,3.08742983815693e-06,4e-04
"earth",54,0.000166721211260474,0.0124
"eddie",3,9.26228951447078e-06,0.0012
"editorial",15,4.63114475723539e-05,0.0052
"elam",1,3.08742983815693e-06,4e-04
"empty",36,0.000111147474173649,0.0112
"encourages",6,1.85245790289416e-05,0.0024
"endless",5,1.54371491907846e-05,0.0016
"england",35,0.000108060044335492,0.01
"entertainment",25,7.71857459539232e-05,0.0092
"entries",21,6.48360266012955e-05,0.0076
"entry",31,9.57103249828648e-05,0.0104
"epiphenomena",1,3.08742983815693e-06,4e-04
"episode",5,1.54371491907846e-05,0.0016
"erreurs",1,3.08742983815693e-06,4e-04
"essex",1,3.08742983815693e-06,4e-04
"est",11,3.39617282197262e-05,0.0028
"ethics",2,6.17485967631386e-06,8e-04
"eucd",1,3.08742983815693e-06,4e-04
"eula",2,6.17485967631386e-06,8e-04
"event",36,0.000111147474173649,0.0124
"events",33,0.000101885184659179,0.0084
"exaggeratedly",1,3.08742983815693e-06,4e-04
"examples",31,9.57103249828648e-05,0.0112
"excitedly",1,3.08742983815693e-06,4e-04
"exit",22,6.79234564394524e-05,0.0076
"experiment",24,7.40983161157663e-05,0.0084
"facts",18,5.55737370868247e-05,0.0064
"falken",1,3.08742983815693e-06,4e-04
"fan",8,2.46994387052554e-05,0.0024
"favour",2,6.17485967631386e-06,8e-04
"fed",11,3.39617282197262e-05,0.004
"fest",4,1.23497193526277e-05,0.0016
"fighting",25,7.71857459539232e-05,0.0064
"filezilla",2,6.17485967631386e-06,4e-04
"filling",6,1.85245790289416e-05,0.0024
"filth",1,3.08742983815693e-06,4e-04
"finalists",1,3.08742983815693e-06,4e-04
"fingernail",1,3.08742983815693e-06,4e-04
"fipr",2,6.17485967631386e-06,4e-04
"fireworks",1,3.08742983815693e-06,4e-04
"flagellation",1,3.08742983815693e-06,4e-04
"flight",30,9.26228951447078e-05,0.0072
"focussing",1,3.08742983815693e-06,4e-04
"forbidden",8,2.46994387052554e-05,0.002
"formby",1,3.08742983815693e-06,4e-04
"forms",41,0.000126584623364434,0.0104
"foundation",18,5.55737370868247e-05,0.0056
"fri",88,0.00027169382575781,0.0292
"friday",57,0.000175983500774945,0.0184
"fuel",14,4.3224017734197e-05,0.004
"funds",13,4.01365878960401e-05,0.0036
"gagpipe",1,3.08742983815693e-06,4e-04
"galeria",1,3.08742983815693e-06,4e-04
"gambling",4,1.23497193526277e-05,0.0016
"game",87,0.000268606395919653,0.0244
"garage",4,1.23497193526277e-05,0.0016
"gathering",7,2.16120088670985e-05,0.0024
"geekstyle",1,3.08742983815693e-06,4e-04
"geneva",3,9.26228951447078e-06,0.0012
"genre",6,1.85245790289416e-05,0.002
"gif",60,0.000185245790289416,0.0164
"gimmicky",1,3.08742983815693e-06,4e-04
"globalised",1,3.08742983815693e-06,4e-04
"god",46,0.000142021772555219,0.0132
"godzilla",1,3.08742983815693e-06,4e-04
"goes",82,0.000253169246728868,0.0288
"gore",15,4.63114475723539e-05,0.002
"gorman",1,3.08742983815693e-06,4e-04
"gossip",1,3.08742983815693e-06,4e-04
"goto",3,9.26228951447078e-06,0.0012
"gpl",40,0.000123497193526277,0.004
"grace",3,9.26228951447078e-06,0.0012
"graham",12,3.70491580578831e-05,0.004
"graphics",13,4.01365878960401e-05,0.004
"grier",1,3.08742983815693e-06,4e-04
"guardian",28,8.6448035468394e-05,0.0064
"guys",71,0.000219207518509142,0.024
"hacker",7,2.16120088670985e-05,0.0028
"hacking",12,3.70491580578831e-05,0.0048
"hacktress",1,3.08742983815693e-06,4e-04
"hannibal",1,3.08742983815693e-06,4e-04
"happen",76,0.000234644667699927,0.0256
"harmful",6,1.85245790289416e-05,0.0024
"harsh",3,9.26228951447078e-06,0.0012
"hate",41,0.000126584623364434,0.0112
"hauled",2,6.17485967631386e-06,8e-04
"hawks",4,1.23497193526277e-05,0.0012
"hawkwind",1,3.08742983815693e-06,4e-04
"headlights",1,3.08742983815693e-06,4e-04
"hears",5,1.54371491907846e-05,0.002
"heather",10,3.08742983815693e-05,0.004
"heaton",1,3.08742983815693e-06,4e-04
"heckling",1,3.08742983815693e-06,4e-04
"herald",4,1.23497193526277e-05,0.0016
"hideously",1,3.08742983815693e-06,4e-04
"hill",12,3.70491580578831e-05,0.004
"hoffman",1,3.08742983815693e-06,4e-04
"holders",6,1.85245790289416e-05,0.0024
"hot",18,5.55737370868247e-05,0.0064
"howls",2,6.17485967631386e-06,8e-04
"hulking",1,3.08742983815693e-06,4e-04
"humblest",1,3.08742983815693e-06,4e-04
"image",84,0.000259344106405182,0.0108
"implementations",16,4.93988774105108e-05,0.0056
"important",127,0.00039210358944593,0.0336
"improvement",13,4.01365878960401e-05,0.0052
"incoming",27,8.33606056302371e-05,0.008
"indirect",5,1.54371491907846e-05,0.002
"inexplicably",1,3.08742983815693e-06,4e-04
"initiative",15,4.63114475723539e-05,0.004
"insomnia",1,3.08742983815693e-06,4e-04
"interrupted",3,9.26228951447078e-06,0.0012
"interspersing",1,3.08742983815693e-06,4e-04
"interzone",1,3.08742983815693e-06,4e-04
"introduction",16,4.93988774105108e-05,0.0048
"invaders",2,6.17485967631386e-06,8e-04
"invasion",14,4.3224017734197e-05,0.0024
"invented",13,4.01365878960401e-05,0.0048
"invisible",16,4.93988774105108e-05,0.0056
"ironically",1,3.08742983815693e-06,4e-04
"irrepressible",1,3.08742983815693e-06,4e-04
"ish",8,2.46994387052554e-05,0.0032
"itv",3,9.26228951447078e-06,8e-04
"japanese",18,5.55737370868247e-05,0.0056
"jay",9,2.77868685434123e-05,0.0028
"jeff",14,4.3224017734197e-05,0.0036
"jerry",5,1.54371491907846e-05,0.0016
"jpg",38,0.000117322333849963,0.0128
"keeper",2,6.17485967631386e-06,8e-04
"kept",31,9.57103249828648e-05,0.0112
"kerberos",1,3.08742983815693e-06,4e-04
"kicks",3,9.26228951447078e-06,0.0012
"kid",14,4.3224017734197e-05,0.0044
"kids",46,0.000142021772555219,0.0148
"knowing",11,3.39617282197262e-05,0.0044
"knows",48,0.000148196632231533,0.0188
"kryptonite",1,3.08742983815693e-06,4e-04
"lame",32,9.87977548210217e-05,0.0052
"larger",40,0.000123497193526277,0.0128
"launched",18,5.55737370868247e-05,0.0072
"lecter",1,3.08742983815693e-06,4e-04
"leeds",3,9.26228951447078e-06,0.0012
"legs",15,4.63114475723539e-05,0.0052
"liberal",39,0.00012040976368812,0.0096
"lile",1,3.08742983815693e-06,4e-04
"linking",10,3.08742983815693e-05,0.0036
"lives",63,0.000194508079803886,0.0152
"loads",7,2.16120088670985e-05,0.0028
"london",31,9.57103249828648e-05,0.0084
"looked",70,0.000216120088670985,0.022
"loops",6,1.85245790289416e-05,0.0016
"lost",137,0.000422977887827499,0.0256
"loving",12,3.70491580578831e-05,0.0032
"lowe",1,3.08742983815693e-06,4e-04
"lucky",18,5.55737370868247e-05,0.0052
"lucrative",7,2.16120088670985e-05,0.002
"madness",3,9.26228951447078e-06,0.0012
"maestro",8,2.46994387052554e-05,8e-04
"maguire",1,3.08742983815693e-06,4e-04
"mailinglist",1,3.08742983815693e-06,4e-04
"manchester",9,2.77868685434123e-05,0.0024
"martian",3,9.26228951447078e-06,8e-04
"martians",1,3.08742983815693e-06,4e-04
"mass",95,0.000293305834624908,0.0156
"material",48,0.000148196632231533,0.012
"matt",24,7.40983161157663e-05,0.008
"mccarthy",4,1.23497193526277e-05,0.0016
"mcenroe",1,3.08742983815693e-06,4e-04
"memepool",1,3.08742983815693e-06,4e-04
"mental",5,1.54371491907846e-05,0.002
"mentally",7,2.16120088670985e-05,0.0028
"meyssan",1,3.08742983815693e-06,4e-04
"microscopic",2,6.17485967631386e-06,8e-04
"military",103,0.000318005273330164,0.012
"minute",27,8.33606056302371e-05,0.01
"mirrored",5,1.54371491907846e-05,0.0016
"misspellings",2,6.17485967631386e-06,8e-04
"modern",51,0.000157458921746003,0.0156
"mohr",11,3.39617282197262e-05,0.0044
"monitored",3,9.26228951447078e-06,0.0012
"morally",5,1.54371491907846e-05,0.0016
"mouth",9,2.77868685434123e-05,0.0036
"movies",20,6.17485967631386e-05,0.006
"moving",35,0.000108060044335492,0.0116
"msg",101,0.00031183041365385,0.0184
"multimedia",4,1.23497193526277e-05,0.0016
"naive",6,1.85245790289416e-05,0.0024
"nash",3,9.26228951447078e-06,8e-04
"navajo",1,3.08742983815693e-06,4e-04
"nearest",5,1.54371491907846e-05,0.002
"necessary",51,0.000157458921746003,0.0136
"networking",37,0.000114234904011806,0.006
"newmedia",1,3.08742983815693e-06,4e-04
