"term","frequency","density","occurrence"
"trade",41,0.000205178505299611,0.034
"tried",18,9.00783681803169e-05,0.024
"try",58,0.000290252519692132,0.068
"turner",1,5.00435378779538e-06,0.002
"understand",38,0.000190165443936225,0.066
"university",5,2.50217689389769e-05,0.006
"utilizing",3,1.50130613633861e-05,0.006
"venture",22,0.000110095783331498,0.028
"walaa",5,2.50217689389769e-05,0.01
"warrant",2,1.00087075755908e-05,0.004
"watching",10,5.00435378779538e-05,0.018
"waukesha",2,1.00087075755908e-05,0.002
"weekly",16,8.00696606047261e-05,0.026
"well",103,0.000515448440142924,0.12
"westport",5,2.50217689389769e-05,0.01
"whether",36,0.000180156736360634,0.044
"whole",32,0.000160139321209452,0.044
"whose",17,8.50740143925215e-05,0.026
"wife",12,6.00522454535446e-05,0.018
"wilmont",1,5.00435378779538e-06,0.002
"wof",1,5.00435378779538e-06,0.002
"wondered",7,3.50304765145677e-05,0.014
"worldwide",20,0.000100087075755908,0.032
"worst",17,8.50740143925215e-05,0.034
"wouldn",16,8.00696606047261e-05,0.02
"wrapped",1,5.00435378779538e-06,0.002
"zealand",12,6.00522454535446e-05,0.02
"  ",3,1.50130613633861e-05,0.002
"   ",3,1.50130613633861e-05,0.002
"    ",33,0.000165143674997248,0.002
"         ",2,1.00087075755908e-05,0.002
"              ",1,5.00435378779538e-06,0.002
"allows",7,3.50304765145677e-05,0.012
"ansi",4,2.00174151511815e-05,0.002
"approve",2,1.00087075755908e-05,0.004
"bidi",50,0.000250217689389769,0.006
"condition",3,1.50130613633861e-05,0.004
"discreet",3,1.50130613633861e-05,0.006
"doctor",18,9.00783681803169e-05,0.01
"doctors",2,1.00087075755908e-05,0.002
"drug",13,6.505659924134e-05,0.018
"embarrassment",2,1.00087075755908e-05,0.004
"explain",2,1.00087075755908e-05,0.004
"fareast",24,0.000120104490907089,0.006
"gxnewliq",1,5.00435378779538e-06,0.002
"main",19,9.50827219681123e-05,0.024
"medication",2,1.00087075755908e-05,0.004
"medications",2,1.00087075755908e-05,0.004
"mso",150,0.000750653068169307,0.01
"page",89,0.000445387487113789,0.062
"php",104,0.00052045279393072,0.078
"quickly",16,8.00696606047261e-05,0.024
"swept",1,5.00435378779538e-06,0.002
"tomorrow",7,3.50304765145677e-05,0.014
"uldz",1,5.00435378779538e-06,0.002
"universalmeds",2,1.00087075755908e-05,0.002
"viagra",6,3.00261227267723e-05,0.008
"visit",90,0.000450391840901584,0.134
"vokjuvae",1,5.00435378779538e-06,0.002
"wonder",4,2.00174151511815e-05,0.008
"world",97,0.000485422317416152,0.088
"aaaaf",2,1.00087075755908e-05,0.002
"aasyj",2,1.00087075755908e-05,0.002
"acacac",1,5.00435378779538e-06,0.002
"brings",1,5.00435378779538e-06,0.002
"browse",4,2.00174151511815e-05,0.004
"chat",5,2.50217689389769e-05,0.008
"cool",3,1.50130613633861e-05,0.006
"datecom",3,1.50130613633861e-05,0.002
"emailrewardz",19,9.50827219681123e-05,0.002
"guys",8,4.00348303023631e-05,0.012
"hot",23,0.000115100137119294,0.042
"love",24,0.000120104490907089,0.028
"maaaqzgaaskmaasyje",11,5.50478916657492e-05,0.002
"mate",2,1.00087075755908e-05,0.004
"meet",14,7.00609530291353e-05,0.022
"naaaqzgaaskmaasyje",1,5.00435378779538e-06,0.002
"partners",28,0.000140121906058271,0.036
"personals",9,4.50391840901584e-05,0.008
"privacy",19,9.50827219681123e-05,0.028
"publisher",18,9.00783681803169e-05,0.014
"registerd",1,5.00435378779538e-06,0.002
"registered",49,0.000245213335601974,0.072
"requested",7,3.50304765145677e-05,0.014
"rooms",6,3.00261227267723e-05,0.012
"search",72,0.000360313472721267,0.056
"searching",10,5.00435378779538e-05,0.014
"sends",2,1.00087075755908e-05,0.004
"soul",2,1.00087075755908e-05,0.004
"stuart",1,5.00435378779538e-06,0.002
"tep",3,1.50130613633861e-05,0.002
"tfmb",2,1.00087075755908e-05,0.002
"wrong",13,6.505659924134e-05,0.022
"acbaglzihbybnlcnpbmcgzmvllizuynnwoybgbigzwfjaczuynnwozxicjnciagicagigfk",1,5.00435378779538e-06,0.002
"acbbybwyxjawnpcgfzsahpgjypgkicagicagpgjypgkicagicagpgzvbnqgysbiiimw",1,5.00435378779538e-06,0.002
"acbjagvjamuieyzgvycybwbgfjzwqgynkyni",1,5.00435378779538e-06,0.002
"acd",2,1.00087075755908e-05,0.004
"acegvghpcybmzwuyni",1,5.00435378779538e-06,0.002
"aglzigxpbmugbsetwvdtlzvbnq",1,5.00435378779538e-06,0.002
"agvyzwzvcmusiglmihlvdsbhcmugcvyawcybhymdcbkzxzvdgluzybhpgjypgkicagicag",1,5.00435378779538e-06,0.002
"atzbugdlsbcbuzwfbhkgawzzxjihrozsbmbxkzwqgcgftcghszxrzpgjypgkicagicag",1,5.00435378779538e-06,0.002
"augcvyzsbagfihlvdxiyni",1,5.00435378779538e-06,0.002
"avlcdxicjnciagicagigluigpbmqgdghhdcbvbmnlihlvdsbwcmjzxnzidewmcbwywwagxl",1,5.00435378779538e-06,0.002
"awbybagugchjllwfkzhjlcnlzcwgcgzdgfnzsbwywlkigvudmvsbblcyyni",1,5.00435378779538e-06,0.002
"awfsijizwvuigfybvuzcbmbigcvzxjhbcbzwfycybhbmqgaxmgdmvyetxicjnciagicag",1,5.00435378779538e-06,0.002
"awgdghligftbvuddwvzmuddlzvbnq",1,5.00435378779538e-06,0.002
"awncianciagicagidwvzmuddla",1,5.00435378779538e-06,0.002
"awnigfuzcbbybhdmpzcbawlbhkyni",1,5.00435378779538e-06,0.002
"awtzwrpyxrlbhksigfsbcbagfpgjypgkicagicagbvyignvbxbhbnkgcmvxdwlyzxmgaxmg",1,5.00435378779538e-06,0.002
"awxsawnihrvihbhesbaglzpgjypgkicagicagchbgwgbllxrpbwugzmvligluigyzgvy",1,5.00435378779538e-06,0.002
"axigbduihbhyugywkihdvcmstbghzcyni",1,5.00435378779538e-06,0.002
"axmgdmvyetxicjnciagicagicagcltcgxligfuzcbjywgymugzguzsbmcmtihlvdxigzgvz",1,5.00435378779538e-06,0.002
"axnawnigluytzsbhbmqyni",1,5.00435378779538e-06,0.002
"aybvcibyawdodcbhddxicjnciagicagicagewcibraxrjagvuihrhymxllizuynnwoybbcybh",1,5.00435378779538e-06,0.002
"ayyni",1,5.00435378779538e-06,0.002
"bblcybhbguzzxicjnciagicagihdpdgggcgzdgfnzsbhbhjlywrigfmzmlzwqgdggdghl",1,5.00435378779538e-06,0.002
"bcbwcmjzxnzawnighdgvyawfscybawxsignvbnrpbnvlihrvigfycmlztxicjnciagicag",1,5.00435378779538e-06,0.002
"bcyni",1,5.00435378779538e-06,0.002
"bdyywgitxicjnciagicagidxicjnciagicagifbsdxmsihlvdxigurhcnrlcnmgsligfs",1,5.00435378779538e-06,0.002
"bdyywgitxicjnciagicagidxicjnciagicagifrozxjlzmyzswgdggzvihnyxjzwqg",1,5.00435378779538e-06,0.002
"bgwyni",1,5.00435378779538e-06,0.002
"bgypsijmdawmdawiibmywnlpsjbcmlhbci",1,5.00435378779538e-06,0.002
"bhkgznjvbsbagugytzmydcbvzibagvpcibvdgagtzswgzgybswyni",1,5.00435378779538e-06,0.002
"bibahkgbvyihbybdyywgzglcybubqgcmvxdwlyzsbhbnkyni",1,5.00435378779538e-06,0.002
"bibobvycybhbmqgcgfydgljaxbhdgugawgdghlpgjypgkicagicagchjvzjhbsblaxrozxig",1,5.00435378779538e-06,0.002
"bibvcmrlcibbybwcmvzwigfuesbwcmjzxnzawnigrlbgfcybpbjxicjnciagicagihro",1,5.00435378779538e-06,0.002
"bigzhyuikfyawfsiibzaxplpsiyijxagfjmgzxzlbibizxrzxigywjvdxqgbvydqog",1,5.00435378779538e-06,0.002
"bigzhyuikfyawfsijesuqgwuvliulldbsugvvagvehjuybntjosuhliuljxicjn",1,5.00435378779538e-06,0.002
"bigzwfjacamywwowkicagicagzxzlcnkgywrkaxrpbhbdxicjnciagicagigyzgvyigzv",1,5.00435378779538e-06,0.002
"bihnpemuijiipjxipjxppjxmbignvbgypsijrkywmdawiibmywnlpsjbcmlhbci",1,5.00435378779538e-06,0.002
"biiimwmdawrkyipjxipnnynryywndqogicagicakmtali",1,5.00435378779538e-06,0.002
"binciagicagifbvcrhbcbnywlsieyzgvycyatpgjypgkicagicagpcmbpjwvyjzmu",1,5.00435378779538e-06,0.002
"bjligluzmybwfawulakyfsbcbbxsigzyzwugodcltgmintcwpgjypgkpgjypgk",1,5.00435378779538e-06,0.002
"bmcgqwrkcmvzcybubybtaglwiflvdxigurhcnrlcidzietpdcyni",1,5.00435378779538e-06,0.002
"bmcguhjvzjhbsyni",1,5.00435378779538e-06,0.002
"bmftzsbvbibagugbjkzxigzmybtxicjnciagicagigfzihrozwlyihjlzmvycmfsljxicjn",1,5.00435378779538e-06,0.002
"bmjzcdsgughvbmukffxfxfkvfxfxfxyfxfxfxyni",1,5.00435378779538e-06,0.002
"bmjzcdsmbmjzcdsmbmjzcdsmbmjzcdsmbmjzcdsmbmjzcdsmbmjzcdsmbmjzcdsmbmjzcdsmbmjz",2,1.00087075755908e-05,0.002
"bmnliglzihnpbxbszsulibpdcbkbvzigvdcbywtligfuesbwcmvawczxicjnciagicag",1,5.00435378779538e-06,0.002
"bmnlihroztxicjnciagicagigrlbwfuzcbmbigbvyienyzwrpdcbszxbhaxigtwfudwfsiglz",1,5.00435378779538e-06,0.002
"bmqgqhlytziecqgqmugugfywjszsbubzoyni",1,5.00435378779538e-06,0.002
"bmxpbwlzwqgbbwbjdwpdhkgdghligludgvybmvighhcybbybvzmzlcjyni",1,5.00435378779538e-06,0.002
"bmzvcmhdglvbjxicjnciagicagifjlcxvpcmvkiefibzlljxicjnciagicagidxicjnciag",1,5.00435378779538e-06,0.002
"bnq",10,5.00435378779538e-05,0.016
"bnqgysbiiingrjawmdaiigzhyuikfyawfsiibzaxplpsizijdtqcmludcbizwxvdyb",1,5.00435378779538e-06,0.002
"brhesdzierhdgugxfxvxfxvxfxlzvbnq",1,5.00435378779538e-06,0.002
"brvywesbbvyignyzwrpdcbjyxjkpgjypgkicagicagclnbmfdxjligfyzwegywkigvu",1,5.00435378779538e-06,0.002
"bsesaknduupgjypgkicagicagugxlyxnlihvuzgvycrhbmqsihdlignhbmvdcbhzmzvcmqg",1,5.00435378779538e-06,0.002
"bseyni",1,5.00435378779538e-06,0.002
"bugbilzvbnq",1,5.00435378779538e-06,0.002
"bugdlsbdxicjnciagicagihjlyvpdmugysbmdwxsicqxldawmcwmculibpzibbugchjv",1,5.00435378779538e-06,0.002
"bvyighvbwuspgjypgkicagicagzgybsbvcibhcgfydglbnqgdlacbjdxnblcnmnigh",1,5.00435378779538e-06,0.002
"bvyighvbwuuifnvcnjlcbztxicjnciagicagienbtibotqgchjvyvzcybbvyigyzgvy",1,5.00435378779538e-06,0.002
"bvypgjypgkicagicagbjkzxiuiepcqgagfzsbagvtihbyawlcbjbwbgvzsbhbmqg",1,5.00435378779538e-06,0.002
"bwjlciwyni",1,5.00435378779538e-06,0.002
"bwluzcwgewpgjypgkicagicagtkvwrvigagfzsbbybwyxkgdxmgywigagvyigzlzxmg",1,5.00435378779538e-06,0.002
"bwvzigfuzdxicjnciagicagigfkzhjlcnlcybhbhjlywrihbyawzwqgbgdghligvudmvs",1,5.00435378779538e-06,0.002
"bxklcbtywxligyigzlbwfszswgywdhlcmugawyni",1,5.00435378779538e-06,0.002
"byblyxjuigegcvyawcyblehryysbpbmnvbwugdlagddxicjnciagicagicagagfawn",1,5.00435378779538e-06,0.002
"cajmicajmicajmicajmicajmicajmicajmicajmncmjzcdsmbmjz",1,5.00435378779538e-06,0.002
"ccbbybmdxjagvyigvcgxhawgdghlihzlcnkyni",1,5.00435378779538e-06,0.002
"cdsmbmjzcdsmbgkynnwoyzuynnwoyzuynnwoyzuynnwoyzuynnwoyzuynnwoyzuynnwoyzuynnw",1,5.00435378779538e-06,0.002
"cdsmbmjzcdsmbmjzcdsmbmjzcdsmbmjzcdsmbmjzcdsmbmjzcdsnciagicagidwvzmuddzmu",1,5.00435378779538e-06,0.002
"cdsmbmjzcdsmbmjzcdsmdqpuynnwoyzuynnwoyzuynnwoyzuynnwoyzuynnwowkicagicagpgk",1,5.00435378779538e-06,0.002
"cgdwkzxjzdgfuzcbagfiekgdlsbcbiztxicjnciagicagigzyzwugdggcvigig",1,5.00435378779538e-06,0.002
"cgfpcibpbmzvcmhdglvbibhbmqgzmluywjawfsigjcluzxnzihbybdyywzpgjypgkicag",1,5.00435378779538e-06,0.002
"cgfydcawligyiezbgwtihrpbwuupgjypgkicagicagpgjypgkicagicagxfxfxf",1,5.00435378779538e-06,0.002
"cgkwovllqalenwrjevetnepcodhdzjviefotogpzvvvnvouuxxvjvizfzadjnzuywpd",1,5.00435378779538e-06,0.002
"cgyudgfpbnmgwuvuibwrvjzpgjypgkicagicagtdoignvchkgbygqjlzglifjlcgfp",1,5.00435378779538e-06,0.002
"chbvcnrbmlesbvziblyxjuawnigfuigvdhjhpgjypgkicagicagicakntawljawihrvicqy",1,5.00435378779538e-06,0.002
"chjvyvzcluzzxicjnciagicagihdpbgwgymugchjvdmlkzwqgzmyihlvdsbhbmqgdlsbcbi",1,5.00435378779538e-06,0.002
"chjvyvzcyaxmdaulimdaulixldawmdxicjnciagicagigyigvzwgmswmdagcgftcghs",1,5.00435378779538e-06,0.002
"chrpbmcgbmviglbwjlcnmgawygbvyihfbrhiglzigldcyni",1,5.00435378779538e-06,0.002
"ciagicagicagcgzdgfsighawwgbigzmfihrozsbmbjtigjlbgihrvigvucmsbcyni",1,5.00435378779538e-06,0.002
"ciagicagicagpgi",1,5.00435378779538e-06,0.002
"ciagicagidxicjnciagicagidwvzmuddyjzmudcbjbxvcjiizawmdbgriigzmfjzti",1,5.00435378779538e-06,0.002
"ciagicagidxicjnciagicagifdligcqgyhhcmdligegchbgwgchjvyvzcluzybmzwug",1,5.00435378779538e-06,0.002
"ciagicagidxicjnciagicagifdozxjligrpzcbbugcvligcibjbwywigfkdmvydglz",1,5.00435378779538e-06,0.002
"ciagicagidxicjnciagicagiffxfxfxzxipjxppjxmbignvbgypsijmdawmezgijz",1,5.00435378779538e-06,0.002
"ciagicagidxicjnciagicagifnjrbvfvsrvfxfxfxfxfxfxfxfxfxf",1,5.00435378779538e-06,0.002
"ciagicagidxicjnciagicagifroyxqncybyawdodcwgewignhbibhbhdhexmgagfzsbtbl",1,5.00435378779538e-06,0.002
"ciagicagidxwpjxmbigzhyuikfyawfsijqbgvhcugzwzdxjlihlvdsboyxzligrvbmug",1,5.00435378779538e-06,0.002
"ciagicagieforcbsrufmsvpflcbztvsiezvvfvsrsbxtvmrculiyni",1,5.00435378779538e-06,0.002
"ciagicagielmihlvdsbwcmjzxnziduwmcbwywwagxldhmgewihdpbgwgcmvjzwlzsbhigz",1,5.00435378779538e-06,0.002
"ciagicagiffxfxfxzxipjxppjxmbignvbgypsijmdawmezgijzrvmlzvbnq",1,5.00435378779538e-06,0.002
"ciagicagigwcgydhvuaxrihdligrvihnzdlcqgdghhdcbbugcvuzcbpbibbuyni",1,5.00435378779538e-06,0.002
"ciagicagihbybnlcnpbmcgbygcgftcghszxrzlibztugvlmtcbsrunfsvzfpgjypgkicag",1,5.00435378779538e-06,0.002
"ciagicagihdvcmqgcmvtbzligluihrozsbzdwjqzwnigxpbmuupgjypgkicagicagpgjypgk",1,5.00435378779538e-06,0.002
"ciagicagihrvihjlyvpdmugbvyienyzwrpdcbszxbhaxigtwfudwfsiceyni",1,5.00435378779538e-06,0.002
"cibagugurhcnrlcibjbnrlcmfjdglzsbdrcbstgznjvbtxicjnciagicagigfuewjvzhkg",1,5.00435378779538e-06,0.002
"cibgbjtichgtjniefhtsymjiidelkypljxicjnciagicagidxicjnciagicagifbszwfz",1,5.00435378779538e-06,0.002
"cibnywywwgitxicjnciagicagidxicjnciagicagifroyxqncybyawdodcbbugyfuihvz",1,5.00435378779538e-06,0.002
"cibpbmlawfsczxicjnciagicagignvbnnaxrdgugywnjzxbywjzsbvzibvdxigywdyzwvt",1,5.00435378779538e-06,0.002
"cjnciagicagidwvzmuddzmudcbmywnlpsjbcmlhbcigysbiiingrjawmdaipjxipit",1,5.00435378779538e-06,0.002
"cjnciagicagidxicjnciagicagidxicjnciagicagidxicjnciagicagienozwnrieyzgvy",1,5.00435378779538e-06,0.002
"cjnciagicagidxicjnciagicagierhesbqaguztooxfxfxpxfxfxflvfxf",1,5.00435378779538e-06,0.002
"cjnciagicagidxipjxppjxmbignvbgypsijmdawmezgijervnjukveifdfrutmwsbjtknp",1,5.00435378779538e-06,0.002
"cjnciagicagigluzmybwfawuigluyxzgluzybbvyighbwusignyzwrpdcbjyxjkig",1,5.00435378779538e-06,0.002
"cjxicjnciagicagignyzwrpdcbgqvnulcbfqvnzigfuzcbmbigrljfrsbaxrobvighhdmlu",1,5.00435378779538e-06,0.002
"clzsbncmdgggbyyni",1,5.00435378779538e-06,0.002
"cmgdghvdxnhbmqncybvzibkbxsyxjzigegdvlaywgcnvubmluzybbvypgjypgkicagicag",1,5.00435378779538e-06,0.002
"cmlhbcboyxjybcipjxpplbszwfzzsbqcmludcbdyxjlznvsbhklk",1,5.00435378779538e-06,0.002
"cmlhbci",2,1.00087075755908e-05,0.002
"cmlhbcigysbiiimwmdawrkyipjxipjxppkrpzcbbugclnbibhbmqgawpdglhbakicag",1,5.00435378779538e-06,0.002
"cmlhbcigysbiiimwmdawrkyipjxipjxppkrpzcbbugytcgxldgugdghligyzgvydqog",1,5.00435378779538e-06,0.002
"cmludgvkpgjypgkicagicagcluzxllxnpzgvkicgidevmibiesaxmsbpbmnoksbwywwagxl",1,5.00435378779538e-06,0.002
"cmncmftierprvmgtkuifdpuksgtyni",1,5.00435378779538e-06,0.002
"cmrlcibbybyzwnlaxzlihlvdxigjdeumdagcgvypgjypgkicagicagcgftcghszxquiecibw",1,5.00435378779538e-06,0.002
"cmvzdgvkigluihncrhawpbmcgywrkaxrpbhbdxicjnciagicagigluytzsbpbibbvy",1,5.00435378779538e-06,0.002
"cnjlbnrsesbzzwvrawnihnlbgygbwaxzhdgvklcbkcmlzwyni",1,5.00435378779538e-06,0.002
"cnjlyqgawmbjtyxrpbgbwfpgjypgkicagicagzjlyxrsesbkzwxhesbbvyigyzgvy",1,5.00435378779538e-06,0.002
"cnjvciyni",1,5.00435378779538e-06,0.002
"cnnywkihroyxqgbxkgurhcnrlcidzpgjypgkicagicagslihdpbgwgyudgfpbibtesb",1,5.00435378779538e-06,0.002
"cnnywkihroyxqgysbzbwfsbdxicjnciagicagihjlznvuzgfibgugzmvligmicqnsaricq",1,5.00435378779538e-06,0.002
"cnrozxigdhjhbnntaxnzawucybbwkicagicagewigjihrozsbzzwkzxigbyyni",1,5.00435378779538e-06,0.002
"cqgchjvyvzcluzya",1,5.00435378779538e-06,0.002
"cqgchjvyvzcluzywyni",1,5.00435378779538e-06,0.002
"cqgcvydmljzsgqjlzglignhcmqyni",1,5.00435378779538e-06,0.002
"cqgytcgxldgusihbyawlcbzawdulcbhbmqyni",1,5.00435378779538e-06,0.002
"crhcnrlzcbjtufrelbvevmwsbhcybhiglbwjlcibvzibagugugftcghszxqyni",1,5.00435378779538e-06,0.002
"crligfuesbvzibbvyihrpbwugywkigfwbxvzlzsbmbiyni",1,5.00435378779538e-06,0.002
"cybjbwbgvzwqgdladxicjnciagicagigfjyvyyxrligluzmybwfawulcbhcybpbmnv",1,5.00435378779538e-06,0.002
"cybkaxncmlidxrlcyaatvbmxidwvatdtszwdhbcbjcmvkaxqyni",1,5.00435378779538e-06,0.002
"czxicjnciagicagidxicjnciagicagiflvdsbtdxnigfdgfjacbhigxlzlibgugywesbv",1,5.00435378779538e-06,0.002
"dcbagfihlvdsbwcmjzxnzpgjypgkicagicagukvhqvjetevtuybpzibhbnkgcfszxmgyxjl",1,5.00435378779538e-06,0.002
"dcbjbxvcjiizmmdawmci",2,1.00087075755908e-05,0.002
"dcbmywnlpsjbcmlhbci",2,1.00087075755908e-05,0.002
"dcbvzibtetxicjnciagicagighvbwugbigyxbhcnrtzwihbhcnrpylwyxrpbmcgawgdghl",1,5.00435378779538e-06,0.002
"dcbzaxplpsixiibmywnlpsjbcmlhbcboyxjybcipjxpplbszwfzzsbqcmludcbdyxjlznvsbhk",1,5.00435378779538e-06,0.002
"dcbzaxplpsiyijyjatzmudcbjbxvcjiizgmdawmcigzmfjztiqxjpywwipkzvcibt",1,5.00435378779538e-06,0.002
"ddli",1,5.00435378779538e-06,0.002
"ddxicjnciagicagighbnkgcgvvcgxligfyzsbvcmrlcmluzybhbmqgdxnpbmcgdggbgvnywxs",1,5.00435378779538e-06,0.002
"dgfydgvyietpdcbszxfzxniezvcmlu",1,5.00435378779538e-06,0.002
"dggdghvdxnhbmrzigmigluzglawrywxzigfsbcbvdmvyihrozsbvbmlzwq",1,5.00435378779538e-06,0.002
"dggsihllyxigywzzxigewvhciauligzmyigfzigxvbmcyni",1,5.00435378779538e-06,0.002
"dghlignvbxbszxrlzcbmbjtigfuzcbbvyignvbxbszxrldqogicagicbjcmvkaxqgyfyzdxi",1,5.00435378779538e-06,0.002
"dghlihnwyxjlihrpbwugzmypgjypgkicagicagysbzzwnvbmqgamiljxicjnciagicagiefz",1,5.00435378779538e-06,0.002
"dgluzybjtufrelbvevmwsbpbibvdxigugftcghszxqyni",1,5.00435378779538e-06,0.002
"dglvbiwgyfsbdxicjnciagicagihrvbgwgznjlzsanzctodkyltcnzalzvbnq",1,5.00435378779538e-06,0.002
"dguhpgjypgkicagicagpgjypgkicagicagpcmbpjxmbihnpemuijiipjxmbigzh",1,5.00435378779538e-06,0.002
"dguyni",1,5.00435378779538e-06,0.002
"dgyni",2,1.00087075755908e-05,0.002
"dhjyrpbziglyvzcfyesbmbigewihrvpgjypgkicagicagymvnawgcgfydgljaxbh",1,5.00435378779538e-06,0.002
"dhmgawbzxicjnciagicagihroaxjkcybbvghlihbhbxbobgvihroyxqgewihdpbgwgymug",1,5.00435378779538e-06,0.002
"dhmgewpgjypgkicagicagdlsbcboyxzligfscmvhzhkgzwfybmvkihlvdxigjdqigjhysg",1,5.00435378779538e-06,0.002
"dhmsigfuzcbyzwnlaxzlieegrlvmtcakmswmdaumdagzmypgjypgkicagicagewcibawl",1,5.00435378779538e-06,0.002
"dlsbcbjbawzsbbzxicjnciagicagigfycmlzsbhdcbbvyighvbwusigrvcmgbig",1,5.00435378779538e-06,0.002
"dmugitxicjnciagicagidxicjnciagicagifroaxmgbwfudwfsiglzigluyxzgvkigzvcibi",1,5.00435378779538e-06,0.002
"dmuyni",1,5.00435378779538e-06,0.002
"dqocdzmu",1,5.00435378779538e-06,0.002
"dqog",19,9.50827219681123e-05,0.01
"dqogicag",20,0.000100087075755908,0.016
"dqogicagica",6,3.00261227267723e-05,0.002
"dqogicagicaatyjzmu",1,5.00435378779538e-06,0.002
"dqogicagicabw",1,5.00435378779538e-06,0.002
"dqogicagicacdmbmjzcdsla",1,5.00435378779538e-06,0.002
"dqogicagicag",7,3.50304765145677e-05,0.008
"dqogicagicagicagjduwidlk",1,5.00435378779538e-06,0.002
"dqogicagicagicaglwjlwzhecbmbigcxvpytl",1,5.00435378779538e-06,0.002
"dqogicagicagidwvatli",1,5.00435378779538e-06,0.002
"dqogicagicagidwvatlzvbnq",1,5.00435378779538e-06,0.002
"dqogicagicagidwvzmudddt",1,5.00435378779538e-06,0.002
"dqogicagicagidwvzmuddli",1,5.00435378779538e-06,0.002
"dqogicagicagidxicjn",1,5.00435378779538e-06,0.002
"dqogicagicagidxicjnciagicagicaglstlstlsznddsgpgk",1,5.00435378779538e-06,0.002
"dqogicagicagidxicjnciagicagicagpcppjwvyjlu",1,5.00435378779538e-06,0.002
"dqogicagicagidxicjnciagicagicagpgi",2,1.00087075755908e-05,0.002
"dqogicagicagidxicjnciagicagicagsxnu",1,5.00435378779538e-06,0.002
"dqogicagicagidxicjnciagicagicagtvyihdvcmstyxqtagt",1,5.00435378779538e-06,0.002
"dqogicagicagidxicjnciagicagicagvghpcyblbwfpbcbyxmgawzwkzwqg",1,5.00435378779538e-06,0.002
"dqogicagicagidxicjnciagicagicagvugyxjlign",1,5.00435378779538e-06,0.002
"dqogicagicagidxipgkicagicagicbnbrpdmf",1,5.00435378779538e-06,0.002
"dqogicagicagidxmbignvbgy",1,5.00435378779538e-06,0.002
"dqogicagicagidxsatzmudcbmywnlpsjb",2,1.00087075755908e-05,0.002
"dqogicagicagiehhcrpbmdzlcbnssaotaodwvyjlzvbnq",1,5.00435378779538e-06,0.002
"dqogicagicagieluigfk",1,5.00435378779538e-06,0.002
"dqogicagicagifnymplyqpci",1,5.00435378779538e-06,0.002
"dqogicagicagifnyxrlcyyni",1,5.00435378779538e-06,0.002
"dqogicagicagifroaxmgaxmgywgzxhj",1,5.00435378779538e-06,0.002
"dqogicagicagigfkzglawuywwgawjbligzybg",1,5.00435378779538e-06,0.002
"dqogicagicagighvbwusihnldhrpbmcgdghl",1,5.00435378779538e-06,0.002
"dqogicagicagigl",1,5.00435378779538e-06,0.002
"dqogicagicagiglu",1,5.00435378779538e-06,0.002
"dqogicagicagihblbbs",1,5.00435378779538e-06,0.002
"dqogicagicagihbybdyywgzmyigrlzgljyxrl",1,5.00435378779538e-06,0.002
"dqogicagicagihjl",1,5.00435378779538e-06,0.002
"dqogicagicagihrozsbl",1,5.00435378779538e-06,0.002
"dqogicagicagihrozsbpbnrlcmldclzvbnq",1,5.00435378779538e-06,0.002
"dqogicagicakmtiwmcakmtmwmcakmtqwmcakmtuw",1,5.00435378779538e-06,0.002
"dqogicagicakntawljawliuielmihlvdsbwcmjzxnzidesmdawihbhbxbobgvcyb",1,5.00435378779538e-06,0.002
"dqogicagicakodawicqmdag",1,5.00435378779538e-06,0.002
"dqogicagicali",1,5.00435378779538e-06,0.002
"dqogicagicalzv",1,5.00435378779538e-06,0.002
"dqogicagicalzvbnq",10,5.00435378779538e-05,0.002
"dqogicagicaovghlcugzwzwxvcgvzihdpbgwgymugcvudcbkaxjlyrsesbbyb",1,5.00435378779538e-06,0.002
"dqogicagicaxlduwmcbwywwagxl",1,5.00435378779538e-06,0.002
"dqogicagicayjatzmudcbjbxvcjiizawmdbgrii",1,5.00435378779538e-06,0.002
"dqogicagicayjzmudcbjbxvcjiizmmdawmci",1,5.00435378779538e-06,0.002
"dqogicagicayni",37,0.000185161090148429,0.002
"dqogicagicbagugcvjdglvbibizwxvdyyni",1,5.00435378779538e-06,0.002
"dqogicagicbagugvwpdgvkifn",1,5.00435378779538e-06,0.002
"dqogicagicbawxs",1,5.00435378779538e-06,0.002
"dqogicagicbbrgsemrelormyni",1,5.00435378779538e-06,0.002
"dqogicagicbbyblbnncmugzmfzdgvzdcbwcmjzxnz",1,5.00435378779538e-06,0.002
"dqogicagicbbzgryzxnzolfxfxfxfxfxfxfiefwdcjolfxyni",1,5.00435378779538e-06,0.002
"dqogicagicbcaxjagrhdguxfxflfxfxv",1,5.00435378779538e-06,0.002
"dqogicagicbcrvrurvigdvlaxiglu",1,5.00435378779538e-06,0.002
"dqogicagicbcvvnjtkvt",1,5.00435378779538e-06,0.002
"dqogicagicbdaxrolfxfxfxf",1,5.00435378779538e-06,0.002
"dqogicagicbdsefo",1,5.00435378779538e-06,0.002
"dqogicagicbdsevdsybovucrvjfxfxf",1,5.00435378779538e-06,0.002
